key,0,1
14,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_070","咦，你并没有收集到足够的冒险事迹呢。
要是没有完美连接起来的事迹或者9种不同的事迹的话，
没办法给你奖励呢，因为这是“工作”嘛！"
15,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_080","哇，好厉害好厉害！
用它一定能创作出至今为止最有趣的故事！
嘿嘿……我会给你好多奖励哦！"
16,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_090","嗯……虽然有些不连贯，
但这种情况也偶尔会有的嘛！
放心，我会给你奖励的！"
17,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_100","哇，好厉害！
用它一定能创作出很有趣的故事！
嘿嘿……我会给你奖励哦！"
18,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_101","这个可以创作出有趣的故事！
但是再加一把劲的话，就会更有趣！
那样我会给你更多奖励，如何？"
19,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_110","谢谢你的事迹，<Highlight>ObjectParameter(1)</Highlight>！
这样一来我就能创作出让那个孩子高兴的故事了！
嘿嘿……今后也请多多帮忙哦！"
20,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_120","谢谢你告诉了我这么多事迹。
我还会继续募集故事的素材，
下次也拜托<Highlight>ObjectParameter(1)</Highlight>你了！"
21,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_130","谢谢你，<Highlight>ObjectParameter(1)</Highlight>！
这样一来我就能创作出有趣的故事了。
下次也拜托你了。"
22,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_140","唔，新的奇谈书还没做好，
你过一阵子再来吧。
真是不好意思，<Highlight>ObjectParameter(1)</Highlight>。"
23,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_141","新的奇谈书在每周<ResetTime>1203</ResetTime><Switch(TopLevelParameter(220))><Case(1)>周日</Case><Case(2)>周一</Case><Case(3)>周二</Case><Case(4)>周三</Case><Case(5)>周四</Case><Case(6)>周五</Case><Case(7)>周六</Case></Switch>的<If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点（地球时间）后可以重新获得。"
24,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_150","我努力制作出来的奇谈书……来，给你！"
25,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_151","把至今为止的冒险事迹都回想起来，写在上面吧！
我很期待哦！"
26,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_100_150","我听罗薇娜阿姨说，
<Highlight>ObjectParameter(1)</Highlight>你去过许多地方，是个非常了不起的冒险者呢。"
27,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_100_151","我想要了解更多、更新鲜的冒险故事！
你能把它们写在奇谈书上吗？"
28,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_100_152","如果你能写一些新的冒险故事的话，
我会把从阿姨那里拿到的新奖励送给你的。
诶嘿嘿……如果你能喜欢我会很高兴的！"
29,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_160","咦，我把奇谈书交给你了吧？
下一本奇谈书我还在制作中，再等一段时间吧！"
30,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_170","咦，你还拿着之前的奇谈书！
要放弃奖励，和新奇谈书交换吗？"
31,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_Q2_000_000","要和新奇谈书交换吗？"
32,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A2_000_001","是"
33,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A2_000_002","否"
34,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_180","那我就给你新的奇谈书了哦！
期待你这次的冒险事迹！"
35,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_100_180","对了，我听罗薇娜阿姨说，
<Highlight>ObjectParameter(1)</Highlight>你去过许多地方，是个非常了不起的冒险者呢。"
36,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_100_181","我想要了解更多、更新鲜的冒险故事！
你能把它们写在新的奇谈书上吗？"
37,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_100_182","我也准备了从阿姨那里拿到的新奖励，
你要多写一些故事哦！
我等你！"
38,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_190","你想了解有关奇谈书的事？
包在我身上！"
39,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_Q3_000_000","想了解什么？"
40,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A3_000_001","关于奇谈书"
41,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A3_000_002","关于领取奇谈书"
42,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A3_000_003","关于领取奖励"
43,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A3_000_004","关于有效期限"
44,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_A3_000_005","取消"
45,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_200","奇谈书是我制作的秘密笔记哦！
希望你把至今为止的冒险事迹都回想起来，写在上面！"
46,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_201","我会根据你记录到奇谈书上的冒险事迹，
创作出给那孩子听的新故事！
所以拜托你了，<Highlight>ObjectParameter(1)</Highlight>！"
47,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_202","奇谈书上指定了16项任务，
可以以获得各种奖励为目标任意完成。"
48,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_210","想要奇谈书的话就和我说哦，
不过一次只能给你一本！"
49,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_211","领取完奇谈书后，需要等待一段时间才能再领新的，
因为制作奇谈书也是要花时间的……
不好意思，<Highlight>ObjectParameter(1)</Highlight>。"
50,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_212","每周可以从库洛·阿里亚珀处领取一次奇谈书。
需要新的奇谈书时，
请在每周<ResetTime>1203</ResetTime><Switch(TopLevelParameter(220))><Case(1)>周日</Case><Case(2)>周一</Case><Case(3)>周二</Case><Case(4)>周三</Case><Case(5)>周四</Case><Case(6)>周五</Case><Case(7)>周六</Case></Switch>的<If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点（地球时间）后和库洛对话。"
51,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_220","你给我创作素材，我给你奖励！
所以等你积攒了很多事迹以后，就把奇谈书交给我吧！"
52,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_221","事迹完美连接在一起的时候，我会给你更多奖励！
所以拜托你了哦！"
53,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_222","但是，如果一个故事里的事迹太多的话，
故事也会变得一团糟的吧。所以，事迹最多9个哦！"
54,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_223","奇谈书上指定了16项任务，
任意完成1项，即可在4×4的16个格子中随机贴上1个印花。
每本奇谈书最多能贴9个印花。"
55,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_224","完成诸如“贴上9个印花”，“完成1条故事线”等特殊条件，
将奇谈书还给库洛·阿里亚珀的时候，可以获得奖励。"
56,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_225","完成情况可以通过使用任务道具“库洛的奇谈书”随时确认。"
57,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_230","我创作故事是为了讲给朋友听。
但是，总不能让那孩子一直等下去……"
58,"TEXT_CMNCNTWEEKLYBINGO_00372_KHLOEALIAPOF_000_231","所以，委托给你的这件工作是有期限的。
罗薇娜阿姨也说过“工作当然要有期限”。
不好意思，拜托你了！"
59,"TEXT_CMNCNTWEEKLYBINGO_00372_SYSTEM_000_232","每本奇谈书都存在有效期限。
如果过期，则无法获得奖励，请注意。"
