key,0,1
24,"TEXT_BANQIQ119_03824_TODO_00","<If(Equal(IntegerParameter(4),16))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>在蛇水湖的水下石场采取<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给柯呫卢利·帕嗦梸</If><Else/><If(Equal(IntegerParameter(4),17))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>在蛇水湖的水下草场采取<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给柯呫卢利·帕嗦梸</If><Else/><If(Equal(IntegerParameter(4),18))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>在蛇水湖钓取<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给柯呫卢利·帕嗦梸</If><Else/></If></If></If>"
25,"TEXT_BANQIQ119_03824_TODO_01",""
26,"TEXT_BANQIQ119_03824_TODO_02",""
27,"TEXT_BANQIQ119_03824_TODO_03",""
28,"TEXT_BANQIQ119_03824_TODO_04",""
29,"TEXT_BANQIQ119_03824_TODO_05",""
30,"TEXT_BANQIQ119_03824_TODO_06",""
31,"TEXT_BANQIQ119_03824_TODO_07",""
32,"TEXT_BANQIQ119_03824_TODO_08",""
33,"TEXT_BANQIQ119_03824_TODO_09",""
34,"TEXT_BANQIQ119_03824_TODO_10",""
35,"TEXT_BANQIQ119_03824_TODO_11",""
36,"TEXT_BANQIQ119_03824_TODO_12",""
37,"TEXT_BANQIQ119_03824_TODO_13",""
38,"TEXT_BANQIQ119_03824_TODO_14",""
39,"TEXT_BANQIQ119_03824_TODO_15",""
40,"TEXT_BANQIQ119_03824_TODO_16",""
41,"TEXT_BANQIQ119_03824_TODO_17",""
42,"TEXT_BANQIQ119_03824_TODO_18",""
43,"TEXT_BANQIQ119_03824_TODO_19",""
44,"TEXT_BANQIQ119_03824_TODO_20",""
45,"TEXT_BANQIQ119_03824_TODO_21",""
46,"TEXT_BANQIQ119_03824_TODO_22",""
47,"TEXT_BANQIQ119_03824_TODO_23",""
48,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_000","在调查第二层的时候，
发现了一个刻着古老旋律的石碑是也。"
49,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_001","看来祖先不仅仅是雕刻石碑，
也会将石碑当作记录员，在有大事件发生的时候，
将事情的经过用音乐记录在石碑上以流传后世是也。"
50,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_002","某想重现这古老的乐曲，
能请尔帮帮某吗？"
51,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_003","请去蛇水湖的水下，
采取3个<Sheet(Item,29531,0)/>。
有孔的石头非常适合制作笛子是也。"
52,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_004","请去蛇水湖的水下，
采取3个<Sheet(Item,29557,0)/>。
空心的根茎非常适合制作笛子是也。"
53,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_005","请用<Sheet(Item,27582,0)/>为钓饵，
在蛇水湖钓取<Sheet(Item,29583,0)/>。
那种贝壳非常适合制作乐器是也。"
54,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_006","请去蛇水湖的水下，
采取3个<Sheet(Item,29531,0)/>。
有孔的石头非常适合制作笛子是也。"
55,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_007","请去蛇水湖的水下，
采取3个<Sheet(Item,29557,0)/>。
空心的根茎非常适合制作笛子是也。"
56,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_008","请用<Sheet(Item,27582,0)/>为钓饵，
在蛇水湖钓取<Sheet(Item,29583,0)/>。
那种贝壳非常适合制作乐器是也。"
57,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_010","辛苦尔了，
找到制作乐器的素材了吗？"
58,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_011","非常感谢尔的帮忙。
在隆卡，会将音乐献给司掌风与月的奥奇斯恰尔神。"
59,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_012","在将故事流传后世的同时，
人们也会赞扬神明，所以才会奏起音乐是也。"
60,"TEXT_BANQIQ119_03824_QHOTERLPASOL_000_013","有朝一日，某等也要创造出新的旋律，
将取回夜晚的暗之战士的故事流传给后人是也。"
