key,0,1
24,"TEXT_AKTKCT303_04804_TODO_00","卸下<If(Equal(IntegerParameter(4),8))><Sheet(Item,41180,0)/><Else/><If(Equal(IntegerParameter(4),9))><Sheet(Item,41181,0)/><Else/><If(Equal(IntegerParameter(4),10))><Sheet(Item,41182,0)/><Else/><If(Equal(IntegerParameter(4),11))><Sheet(Item,41183,0)/><Else/><If(Equal(IntegerParameter(4),12))><Sheet(Item,41184,0)/><Else/><If(Equal(IntegerParameter(4),13))><Sheet(Item,41185,0)/><Else/><If(Equal(IntegerParameter(4),14))><Sheet(Item,41186,0)/><Else/><If(Equal(IntegerParameter(4),15))><Sheet(Item,41187,0)/><Else/><If(Equal(IntegerParameter(4),16))><Sheet(Item,41188,0)/><Else/><If(Equal(IntegerParameter(4),17))><Sheet(Item,41189,0)/><Else/><If(Equal(IntegerParameter(4),18))><Sheet(Item,41190,0)/><Else/></If></If></If></If></If></If></If></If></If></If></If>放入兵装库或背包
<If(Equal(IntegerParameter(4),8))>收集<Sheet(Item,41278,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),9))>收集<Sheet(Item,41279,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),10))>收集<Sheet(Item,41280,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),11))>收集<Sheet(Item,41281,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),12))>收集<Sheet(Item,41282,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),13))>收集<Sheet(Item,41283,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),14))>收集<Sheet(Item,41284,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),15))>收集<Sheet(Item,41285,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>60个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),16))>收集<Sheet(Item,41296,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>220个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),17))>收集<Sheet(Item,41297,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>220个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/><If(Equal(IntegerParameter(4),18))>收集<Sheet(Item,41304,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>170个<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/></If></If></If></If></If></If></If></If></If></If></If>
<If(Equal(IntegerParameter(4),16))>收集<Sheet(Item,41291,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>220个<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<Else/><If(Equal(IntegerParameter(4),17))>收集<Sheet(Item,41293,0)/><UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>220个<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<Else/></If></If>交给中庸工艺馆前的乔菈·佐"
25,"TEXT_AKTKCT303_04804_TODO_01",""
26,"TEXT_AKTKCT303_04804_TODO_02",""
27,"TEXT_AKTKCT303_04804_TODO_03",""
28,"TEXT_AKTKCT303_04804_TODO_04",""
29,"TEXT_AKTKCT303_04804_TODO_05",""
30,"TEXT_AKTKCT303_04804_TODO_06",""
31,"TEXT_AKTKCT303_04804_TODO_07",""
32,"TEXT_AKTKCT303_04804_TODO_08",""
33,"TEXT_AKTKCT303_04804_TODO_09",""
34,"TEXT_AKTKCT303_04804_TODO_10",""
35,"TEXT_AKTKCT303_04804_TODO_11",""
36,"TEXT_AKTKCT303_04804_TODO_12",""
37,"TEXT_AKTKCT303_04804_TODO_13",""
38,"TEXT_AKTKCT303_04804_TODO_14",""
39,"TEXT_AKTKCT303_04804_TODO_15",""
40,"TEXT_AKTKCT303_04804_TODO_16",""
41,"TEXT_AKTKCT303_04804_TODO_17",""
42,"TEXT_AKTKCT303_04804_TODO_18",""
43,"TEXT_AKTKCT303_04804_TODO_19",""
44,"TEXT_AKTKCT303_04804_TODO_20",""
45,"TEXT_AKTKCT303_04804_TODO_21",""
46,"TEXT_AKTKCT303_04804_TODO_22",""
47,"TEXT_AKTKCT303_04804_TODO_23",""
48,"TEXT_AKTKCT303_04804_SYSTEM_000_000","在任务“无与伦比的改良计划”中将获得当前职业<Sheet(ClassJob,PlayerParameter(68),0)/>的主工具，
确定要以<Sheet(ClassJob,PlayerParameter(68),0)/>职业接受任务吗？"
49,"TEXT_AKTKCT303_04804_Q1_000_000","要改良<Sheet(ClassJob,PlayerParameter(68),0)/>的莫雯卓越工具吗？"
50,"TEXT_AKTKCT303_04804_A1_000_001","再考虑一下"
51,"TEXT_AKTKCT303_04804_A1_000_002","改良<Sheet(ClassJob,PlayerParameter(68),0)/>的莫雯卓越工具"
52,"TEXT_AKTKCT303_04804_SYSTEM_000_001","接受任务“无与伦比的改良计划”后，
直至完成或放弃该任务，
其间都无法同时以其他职业重复接受该任务。"
53,"TEXT_AKTKCT303_04804_SYSTEM_000_002","请切换成想要改良的莫雯卓越工具所对应的职业，
再次与乔菈·佐交谈。"
54,"TEXT_AKTKCT303_04804_SYSTEM_000_003","需持有或装备上<Sheet(Item,IntegerParameter(1),0)/>，
才能进行任务“无与伦比的改良计划”。"
55,"TEXT_AKTKCT303_04804_SYSTEM_000_004","已拥有<Sheet(Item,IntegerParameter(1),0)/>。
请切换成其他职业，再次与乔菈·佐交谈。"
56,"TEXT_AKTKCT303_04804_CHORAZOI_000_005","<Highlight>ObjectParameter(1)</Highlight>！这一次的工具用起来怎么样？
能将莫雯卓越工具改良成这样无与伦比的形态，
我作为一名工匠，真的是太幸福了！"
57,"TEXT_AKTKCT303_04804_CHORAZOI_000_006","不过……我觉得这件工具还能变得更耀眼！
经手了这么多次的改良，我能很清晰地感觉到这一点！"
58,"TEXT_AKTKCT303_04804_GRENOLDT_000_007","没错，正是这样！
之前都是我向你指出了这一点……
现在你自己能发现问题了，看来你已经不再需要我的指导了。"
59,"TEXT_AKTKCT303_04804_GRENOLDT_000_008","乔菈·佐啊……我所有的技艺都已经托付给你了。
现在轮到你发挥本领，让莫雯卓越工具成为无与伦比的工具了！"
60,"TEXT_AKTKCT303_04804_CHORAZOI_000_009","明白！我可是让盖雷诺尔特你认可了的工匠！
我一定会成功的！"
61,"TEXT_AKTKCT303_04804_CHORAZOI_000_010","<Highlight>ObjectParameter(1)</Highlight>，这次的改良之后，工具就会达到最终阶段了。
我需要对莫雯卓越工具进行一次无与伦比的改良！
能麻烦你帮忙收集稀有材料吗？"
62,"TEXT_AKTKCT303_04804_CHORAZOI_000_011","终于要把莫雯卓越工具改良到最终阶段了！
<Highlight>ObjectParameter(1)</Highlight>，能麻烦你帮忙收集稀有材料吗？"
63,"TEXT_AKTKCT303_04804_CHORAZOI_000_012","这次需要的稀有材料是
<Sheet(Item,IntegerParameter(1),0)/>！"
64,"TEXT_AKTKCT303_04804_CHORAZOI_000_013","为了交换新的稀有材料需要准备的是品质卓越的交易资本，
需要的东西应该是<If(Equal(IntegerParameter(1),1))><Sheet(ItemMP,41262,0)/><Else/><If(Equal(IntegerParameter(1),2))><Sheet(ItemMP,41263,0)/><Else/><If(Equal(IntegerParameter(1),3))><Sheet(ItemMP,41264,0)/><Else/><If(Equal(IntegerParameter(1),4))><Sheet(ItemMP,41265,0)/><Else/><If(Equal(IntegerParameter(1),5))><Sheet(ItemMP,41266,0)/><Else/><If(Equal(IntegerParameter(1),6))><Sheet(ItemMP,41267,0)/><Else/><If(Equal(IntegerParameter(1),7))><Sheet(ItemMP,41268,0)/><Else/><If(Equal(IntegerParameter(1),8))><Sheet(ItemMP,41269,0)/><Else/></If></If></If></If></If></If></If></If>。"
65,"TEXT_AKTKCT303_04804_CHORAZOI_000_014","这次需要的稀有材料是
<Sheet(Item,IntegerParameter(1),0)/>和
<Sheet(Item,IntegerParameter(2),0)/>！"
66,"TEXT_AKTKCT303_04804_CHORAZOI_000_015","与商会那边交易稀有材料时
所需要的交易资本应该是<If(Equal(IntegerParameter(1),9))><Sheet(ItemMP,41290,0)/><Else/><If(Equal(IntegerParameter(1),10))><Sheet(ItemMP,41292,0)/><Else/></If></If>。"
67,"TEXT_AKTKCT303_04804_CHORAZOI_000_016","这次需要的稀有材料是
<Sheet(Item,IntegerParameter(1),0)/>！"
68,"TEXT_AKTKCT303_04804_CHORAZOI_000_017","与商会那边交易稀有材料时
所需要的交易资本应该是<Sheet(ItemMP,41300,0)/>
或<Sheet(ItemMP,41301,0)/>！"
69,"TEXT_AKTKCT303_04804_CHORAZOI_000_018","我再介绍一次大地使者获取稀有材料的方法吧。
大地使者收集稀有材料时，既可以通过精选采集到的物品获得，
也可以使用交易资本与秦娜娜交换，两种方法是一样的。"
70,"TEXT_AKTKCT303_04804_CHORAZOI_000_019","准备交易资本的手续和之前一样。
准备的过程中记得一定要使用需要改良的莫雯卓越工具。"
71,"TEXT_AKTKCT303_04804_CHORAZOI_000_020","之后只要你将筹集到的交易资本交给秦娜娜，
她就能帮你把这次商会筹集的稀有材料准备好。
你要是忘记了这些手续，可以过来请盖雷诺尔特教你。"
72,"TEXT_AKTKCT303_04804_CHORAZOI_000_021","准备好需要的材料之后，
就请你拿上莫雯卓越工具到工作室来找我吧。
最终阶段的改良也将会由我来完成！"
73,"TEXT_AKTKCT303_04804_SYSTEM_000_022","将主工具以及改良所需要的稀有材料
交给中庸工艺馆前的乔菈·佐，
可获得经过改良的工具。"
74,"TEXT_AKTKCT303_04804_SYSTEM_000_023","将交易资本交纳给中庸工艺馆前的秦娜娜
就能获得改良工具所需要的稀有材料。"
75,"TEXT_AKTKCT303_04804_SYSTEM_000_024","另外，采集所需的道具后，
精选采集到的道具，也能直接获得所需的稀有材料。
请按照你自己的游玩方式决定如何收集稀有材料吧！"
76,"TEXT_AKTKCT303_04804_SYSTEM_000_025","若要使用“精选”功能获取材料，
需完成任务“生命、精选，另一个答案”开放精选。"
77,"TEXT_AKTKCT303_04804_SYSTEM_000_026","要制作交易资本，
可以在制作笔记中选择“特殊配方”，
按照里面的“莫雯卓越工具”项目进行制作。"
78,"TEXT_AKTKCT303_04804_SYSTEM_000_027","此外，制作交易资本时需要装备莫雯卓越工具。
部分素材可以通过工票获得。"
79,"TEXT_AKTKCT303_04804_SYSTEM_000_028","交易资本或精选对象的素材，
可以通过采集笔记中的“莫雯卓越工具”项来确认采集地点。"
80,"TEXT_AKTKCT303_04804_SYSTEM_000_029","此外，采集交易资本和可通过精选获得稀有材料的素材时，
需要装备莫雯卓越工具。"
81,"TEXT_AKTKCT303_04804_SYSTEM_000_030","可作为交易资本或精选对象的鱼，
需要用到专用的钓饵。
钓饵可以从秦娜娜处获得。"
82,"TEXT_AKTKCT303_04804_SYSTEM_000_031","此外，钓可作为交易资本和可通过精选获得稀有材料的鱼时，
需要装备莫雯卓越工具。"
83,"TEXT_AKTKCT303_04804_SYSTEM_000_032","又及，一部分交易资本需要使用技能“捕鱼人之识”才能获取，
这些物品可以获得比其他交易资本更多的稀有材料。"
84,"TEXT_AKTKCT303_04804_SYSTEM_000_033","完成本任务时，
请卸下需要改良的莫雯卓越工具并放入背包或兵装库中。"
85,"TEXT_AKTKCT303_04804_GRENOLDT_000_034","你忘记了改良的步骤吗？
首先麻烦你用莫雯卓越工具准备出需要的交易资本。"
86,"TEXT_AKTKCT303_04804_GRENOLDT_000_035","之后只要你将筹集到的交易资本交给秦娜娜，
她就能帮你把商会筹集的稀有材料准备好。
一切都准备就绪后，你就去找乔菈·佐帮你改良工具吧。"
87,"TEXT_AKTKCT303_04804_SYSTEM_000_036","将主工具以及改良所需要的稀有材料
交给中庸工艺馆前的乔菈·佐，
可获得经过改良的工具。"
88,"TEXT_AKTKCT303_04804_SYSTEM_000_037","将交易资本交纳给中庸工艺馆前的秦娜娜
就能获得改良工具所需要的稀有材料。"
89,"TEXT_AKTKCT303_04804_SYSTEM_000_038","交易资本
可以在制作笔记中选择“特殊配方”，
找到里面的“莫雯卓越工具”项进行制作。"
90,"TEXT_AKTKCT303_04804_SYSTEM_000_039","此外，制作交易资本时需要装备莫雯卓越工具。
部分素材可以通过工票获得。"
91,"TEXT_AKTKCT303_04804_SYSTEM_000_040","交易资本和可通过精选获得稀有材料的素材，
可以通过采集笔记中的“莫雯卓越工具”项来确认采集地点。"
92,"TEXT_AKTKCT303_04804_SYSTEM_000_041","此外，采集交易资本和可通过精选获得稀有材料的素材时，
需要装备莫雯卓越工具。"
93,"TEXT_AKTKCT303_04804_SYSTEM_000_042","可作为交易资本和可通过精选获得稀有材料的鱼，
需要用到专用的钓饵。
钓饵可以从秦娜娜处获得。"
94,"TEXT_AKTKCT303_04804_SYSTEM_000_043","此外，钓可作为交易资本和可通过精选获得稀有材料的鱼时，
需要装备莫雯卓越工具。"
95,"TEXT_AKTKCT303_04804_SYSTEM_000_044","又及，一部分交易资本需要使用技能“捕鱼人之识”才能获取，
这些物品可以获得比其他交易资本更多的稀有材料。"
96,"TEXT_AKTKCT303_04804_SYSTEM_000_045","完成本任务时，
请卸下需要改良的莫雯卓越工具并放入背包或兵装库中。"
97,"TEXT_AKTKCT303_04804_CHORAZOI_000_050","这次也真的非常感谢你帮忙！
我这边也已经做好一切准备啦！"
98,"TEXT_AKTKCT303_04804_CHORAZOI_000_051","你已经把最后需要的稀有材料都准备好了吧，
请把材料和莫雯卓越工具一起给我吧！"
99,"TEXT_AKTKCT303_04804_CHORAZOI_000_052","这次的莫雯卓越工具改良，
就是我和盖雷诺尔特最后一次一起工作了吧……"
100,"TEXT_AKTKCT303_04804_CHORAZOI_000_053","虽然有点寂寞，但我会连着这份寂寞一起努力，
使出我的全力完成改良！"
101,"TEXT_AKTKCT303_04804_CHORAZOI_000_054","工具和稀有材料我都收下了，
我这就去借用金属工艺部的设备改良工具！
请你在这里稍等一会儿！"
102,"TEXT_AKTKCT303_04804_CHORAZOI_000_055","呼……呼……！
接招吧！盖雷诺尔特教给我的所有技巧！
这就是我能为莫雯卓越工具做到的一切改良……！"
103,"TEXT_AKTKCT303_04804_CHORAZOI_000_056","还有我乔菈·佐作为工匠的骄傲！
在这座城市里邂逅的人们寄托在我身上的感情！
全都给我成为莫雯卓越工具的一部分吧！"
104,"TEXT_AKTKCT303_04804_CHORAZOI_000_057","我们所有人的期许，融合！
完成吧！莫雯卓越工具！
看我的特级初榨抛光油——！"
105,"TEXT_AKTKCT303_04804_CHORAZOI_000_058","呼……呼……！
……成了！我成功了！"
106,"TEXT_AKTKCT303_04804_GRENOLDT_000_059","世上竟有能释放出如此美丽光芒的工具，我还是第一次见到！
快来！<Highlight>ObjectParameter(1)</Highlight>，快拿起来试试看！"
107,"TEXT_AKTKCT303_04804_CHORAZOI_000_060","这正是莫雯卓越工具的最终形态！
我们齐心协力创造出来的无与伦比的
<Sheet(Item,IntegerParameter(1),0)/>！！"
108,"TEXT_AKTKCT303_04804_CHORAZOI_000_061","感谢你一直支持我们，
我想，你正是唯一一个配得上这把工具的人吧！"
109,"TEXT_AKTKCT303_04804_CHORAZOI_000_062","我的工作到此就结束了。
能参与这么厉害的工作……真的让我很充实。"
110,"TEXT_AKTKCT303_04804_GRENOLDT_000_063","嗯。
乔菈·佐，做得很不错。"
111,"TEXT_AKTKCT303_04804_GRENOLDT_000_064","我亲眼看着这套美丽的莫雯卓越工具通过你的手诞生于世。
又看着你和<Highlight>ObjectParameter(1)</Highlight>这样两名优秀的工匠在一起齐心协力……"
112,"TEXT_AKTKCT303_04804_GRENOLDT_000_065","在我看来，你们俩都是稀世珍宝啊！
你们才是我希望从求道之旅中找到的宝物啊！
多亏了你们，我才能明白自己真正想要的是什么！"
113,"TEXT_AKTKCT303_04804_CHORAZOI_000_066","既然你之后要向莫雯求婚……
那以后作为工匠的工作要怎么办？
难、难道说，很快就要出发离开水晶都了？"
114,"TEXT_AKTKCT303_04804_GRENOLDT_000_067","不要着急，我不会离开的。
做出了无与伦比的莫雯卓越工具之后，
还有很多其他工作等着我们呢。"
115,"TEXT_AKTKCT303_04804_GRENOLDT_000_068","我们还要把莫雯卓越工具送到水晶都以及各地工匠手里。
这才是我的探究之旅该有的样子！"
116,"TEXT_AKTKCT303_04804_GRENOLDT_000_070","并且，在我看来，我这个所谓的探究之旅……
除了要有探索道路的孤独，也应该有和伙伴们切磋进步的需求。
乔菈·佐……今后也和我一起继续努力吧！"
117,"TEXT_AKTKCT303_04804_CHORAZOI_000_071","盖……盖雷诺尔特呜呜呜呜！！"
118,"TEXT_AKTKCT303_04804_CHORAZOI_000_080","这就是莫雯卓越工具的最终形态
<Sheet(Item,IntegerParameter(1),0)/>！"
119,"TEXT_AKTKCT303_04804_CHORAZOI_000_081","多亏了<Highlight>ObjectParameter(1)</Highlight>！
我才有机会制作出这么棒的工具来。
你之后要是想要别的工具，请一定过来找我不要客气！"
120,"TEXT_AKTKCT303_04804_GRENOLDT_000_069",""
