key,0,1
25,"TEXT_BANDWA109_03910_TODO_01","<If(Equal(IntegerParameter(4),9))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),10))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),11))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),8))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),12))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),13))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),14))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/><If(Equal(IntegerParameter(4),15))><If(LessThan(IntegerParameter(1),IntegerParameter(2)))>制作笔记 友好部族任务：制作<Sheet(Item,IntegerParameter(5),0)/><Else/>将<Sheet(Item,IntegerParameter(5),0)/>交给奥斯塔尔严命城的负责酒桶的矮人</If><Else/></If></If></If></If></If></If></If></If>"
26,"TEXT_BANDWA109_03910_TODO_02","向雷吉图报告"
27,"TEXT_BANDWA109_03910_TODO_03",""
28,"TEXT_BANDWA109_03910_TODO_04",""
29,"TEXT_BANDWA109_03910_TODO_05",""
30,"TEXT_BANDWA109_03910_TODO_06",""
31,"TEXT_BANDWA109_03910_TODO_07",""
32,"TEXT_BANDWA109_03910_TODO_08",""
33,"TEXT_BANDWA109_03910_TODO_09",""
34,"TEXT_BANDWA109_03910_TODO_10",""
35,"TEXT_BANDWA109_03910_TODO_11",""
36,"TEXT_BANDWA109_03910_TODO_12",""
37,"TEXT_BANDWA109_03910_TODO_13",""
38,"TEXT_BANDWA109_03910_TODO_14",""
39,"TEXT_BANDWA109_03910_TODO_15",""
40,"TEXT_BANDWA109_03910_TODO_16",""
41,"TEXT_BANDWA109_03910_TODO_17",""
42,"TEXT_BANDWA109_03910_TODO_18",""
43,"TEXT_BANDWA109_03910_TODO_19",""
44,"TEXT_BANDWA109_03910_TODO_20",""
45,"TEXT_BANDWA109_03910_TODO_21",""
46,"TEXT_BANDWA109_03910_TODO_22",""
47,"TEXT_BANDWA109_03910_TODO_23",""
48,"TEXT_BANDWA109_03910_REGITT_000_001","酿造矮人酒精的设备运行得非常顺利！
用超多的酒……精燃料驱使矮人战车跑起来，
想想就让人激动啦哩！"
49,"TEXT_BANDWA109_03910_REGITT_000_002","但是，等矮人战车普及了之后，
就需要各地都有燃料储备才行啦哩。"
50,"TEXT_BANDWA109_03910_REGITT_000_003","也就是说，需要从现在就开始增加储备燃料的酒桶的产量！
请你去协助西吉图一起完成吧！"
51,"TEXT_BANDWA109_03910_SHIGITT_000_010","你是为<Sheet(Item,31159,0)/>而来的吧，
真是来了个可靠的援军呢。"
52,"TEXT_BANDWA109_03910_SHIGITT_000_012","用我给你的素材制作3个能长年累月使用的金属箍好吗？
素材不够的话，可以从收集素材的自走人偶那里拿。"
53,"TEXT_BANDWA109_03910_SHIGITT_000_013","用我给你的素材制作3块能长年累月使用的结实酒桶木板好吗？
素材不够的话，可以从收集素材的自走人偶那里拿。"
54,"TEXT_BANDWA109_03910_SHIGITT_000_014","用我给你的素材制作3瓶能让酒桶长年累月使用的清漆好吗？
素材不够的话，可以从收集素材的自走人偶那里拿。"
55,"TEXT_BANDWA109_03910_SHIGITT_000_016","东西做好之后，
就拿给奥斯塔尔严命城的负责酒桶的矮人吧。
沃茨之锤这地方太小了，我不得不去借了一个保管酒桶的地方。"
56,"TEXT_BANDWA109_03910_AUTOMATON03910_000_017","沙沙……需要素材？
……现在好像并不需要。"
57,"TEXT_BANDWA109_03910_AUTOMATON03910_000_018","沙沙……需要素材？
……现在好像并不需要。"
58,"TEXT_BANDWA109_03910_AUTOMATON03910_000_019","沙沙……需要素材？
……现在好像并不需要。"
59,"TEXT_BANDWA109_03910_AUTOMATON03910_000_020","沙沙……需要素材？
好的。"
60,"TEXT_BANDWA109_03910_AUTOMATON03910_000_021","沙沙……需要素材？
好的。"
61,"TEXT_BANDWA109_03910_AUTOMATON03910_000_022","沙沙……需要素材？
好的。"
62,"TEXT_BANDWA109_03910_DAILYDWARF03910_000_030","你就是从沃茨之锤来的帮手？
我是在这里组装酒桶、负责储备的人。
你有<Sheet(Item,31159,0)/>的话，可以交给我！"
63,"TEXT_BANDWA109_03910_DAILYDWARF03910_000_031","嗯嗯，做得真不错！
我肯定能用这些做出超厉害的酒桶，
你去向雷吉图报告一下吧！"
64,"TEXT_BANDWA109_03910_DAILYDWARF03910_000_032","嗯嗯，做得真不错！
我肯定能用这些做出超厉害的酒桶，
你去向雷吉图报告一下吧！"
65,"TEXT_BANDWA109_03910_REGITT_000_040","你回来啦！
谢谢你帮忙制作酒桶！"
66,"TEXT_BANDWA109_03910_REGITT_000_041","用来装酒精燃料的容器是我们矮人族传统的酒桶。
又结实又耐用，也不会漏出气味，
简直就是桶中极品！"
67,"TEXT_BANDWA109_03910_REGITT_000_042","当然啦，用它来装酒也完全没问题！
一想到仓库里全是麦酒我就……嘿嘿嘿……
感觉好幸福呀啦哩！"
