key,0,1
35,"TEXT_AKTKZI002_04317_TODO_11",""
36,"TEXT_AKTKZI002_04317_TODO_12",""
37,"TEXT_AKTKZI002_04317_TODO_13",""
38,"TEXT_AKTKZI002_04317_TODO_14",""
39,"TEXT_AKTKZI002_04317_TODO_15",""
40,"TEXT_AKTKZI002_04317_TODO_16",""
41,"TEXT_AKTKZI002_04317_TODO_17",""
42,"TEXT_AKTKZI002_04317_TODO_18",""
43,"TEXT_AKTKZI002_04317_TODO_19",""
44,"TEXT_AKTKZI002_04317_TODO_20",""
45,"TEXT_AKTKZI002_04317_TODO_21",""
46,"TEXT_AKTKZI002_04317_TODO_22",""
47,"TEXT_AKTKZI002_04317_TODO_23",""
48,"TEXT_AKTKZI002_04317_MYSTERYWOMAN04317_000_000","我说，你是<Highlight>ObjectParameter(1)</Highlight>吧？
太好了，正好我在找你。"
49,"TEXT_AKTKZI002_04317_MYSTERYWOMAN04317_000_001","我和你一样都是冒险者，
有位委托人说有东西要交给你……
于是就把这封<Sheet(EObj,2012438,0)/>和这个<Sheet(EObj,2012439,0)/>放我这里了。"
50,"TEXT_AKTKZI002_04317_MYSTERYWOMAN04317_000_002","出于对委托人个人意愿的尊重，我不便透露对方是谁。
总之先读一下那封<Sheet(EObj,2012438,0)/>吧。
那么，我的任务完成了。"
51,"TEXT_AKTKZI002_04317_SYSTEM_000_003","本任务是“探索类任务”。
在任务进行中，
日志、目的列表和地图有时不会提供相关提示。"
52,"TEXT_AKTKZI002_04317_SYSTEM_000_010","上着锁……"
53,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_020","(-没有署名的信-)“<Highlight>ObjectParameter(1)</Highlight>。
跟这封信一起交给你的<Sheet(EObj,2012439,0)/>里
有给你的东西。”"
54,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_021","(-没有署名的信-)“但是，要想将其打开需要三把钥匙。
分散在了旧萨雷安的三个人手中。”"
55,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_022","(-没有署名的信-)“不用担心，只是一个小游戏而已。
试着解开下面的谜题，获得三把钥匙，
然后打开木箱吧。”"
56,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_023","(-没有署名的信-)“其中一把钥匙在能尽览纽恩克雷夫的瞭望岩和知识神像的山丘，
它与青年才俊一同期盼有人能与它共眠。
沉眠，是孕育智慧的摇篮。”"
57,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_024","(-没有署名的信-)“另外一把钥匙一边倾听着流水奔流而下的叮咚声一边等待着你。
只要有人提到它最喜欢的金帽橡果的话，
它就会主动现身吧。”"
58,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_025","(-没有署名的信-)“最后一把钥匙一边接受着仙女的祝福，
一边沉浸于歌颂爱情的吟游诗人的故事。
故事会让人想到过去，而讲述会让人珍惜当下。”"
59,"TEXT_AKTKZI002_04317_SYSTEM_000_026","请根据这些提示找出三把钥匙吧。
<Sheet(EventItem,2003293,0)/>可以通过使用道具
随时进行确认。"
60,"TEXT_AKTKZI002_04317_SYSTEM_000_030","不得到三把钥匙似乎无法打开……"
61,"TEXT_AKTKZI002_04317_MYSTERYSTUDENT04317_000_040","哈……怎么了？
我昨晚熬夜了，结果上课的时候差点睡着了。
于是就想着来这里吹吹风，或许能够清醒一点。"
62,"TEXT_AKTKZI002_04317_MYSTERYSTUDENT04317_000_050","等你很久了，<Highlight>ObjectParameter(1)</Highlight>。
我受导师所托在这里等你。
这是说好的<Sheet(EventItem,2003294,0)/>，给你。"
63,"TEXT_AKTKZI002_04317_MYSTERYSTUDENT04317_000_051","不过话说回来，导师居然会变装成女性。
看来导师真的是很想直接和你交流啊，
不惜隐藏自己的真实身份……"
64,"TEXT_AKTKZI002_04317_MYSTERYSTUDENT04317_000_052","那么我的任务已经完成，就先回去了。
今后也要继续精进技艺才行啊。"
65,"TEXT_AKTKZI002_04317_SAYTODO_000_060","金帽橡果"
66,"TEXT_AKTKZI002_04317_MYSTERYBOY04317_000_070","回答正确！
我就知道你一定会找到我的。
毕竟你可是那个人认可的冒险者啊。"
67,"TEXT_AKTKZI002_04317_MYSTERYBOY04317_000_071","我是因为崇拜那个人才恳请导师收我为徒的。
最近时隔数年久别重逢，我真的很开心。"
68,"TEXT_AKTKZI002_04317_MYSTERYBOY04317_000_072","于是就变装成了一个动物搭档。
打扮水平还可以吧？"
69,"TEXT_AKTKZI002_04317_MYSTERYBOY04317_000_073","对了，不能忘了把这个<Sheet(EventItem,2003294,0)/>给你。
下次再好好聊吧。
后会有期！"
70,"TEXT_AKTKZI002_04317_SYSTEM_000_075","一只食果花鼠。
要确认一下<Sheet(EventItem,2003293,0)/>吗？"
71,"TEXT_AKTKZI002_04317_IZUMI_000_080","哎呀，<Highlight>ObjectParameter(1)</Highlight>。
你会来找我，说明你已经读过信了吧？
没错，我就是其中一把钥匙的主人。"
72,"TEXT_AKTKZI002_04317_IZUMI_000_081","师兄是我们这些人当中最没有诗歌才能的。
然而他却以诗人自居，经常对着街上的女性表达爱意。
真拿他没办法。"
73,"TEXT_AKTKZI002_04317_IZUMI_000_082","不过……能有精气神是再好不过的事。
我听导师说，
他的身边也发生了不少事。"
74,"TEXT_AKTKZI002_04317_IZUMI_000_083","那我就把<Sheet(EventItem,2003294,0)/>给你吧。
代我向他问个好。"
75,"TEXT_AKTKZI002_04317_SYSTEM_000_090","使用三把钥匙打开了木箱！
除了做报酬的装备以外，还有一封信。"
76,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_091","(-木箱中的信-)“<Highlight>ObjectParameter(1)</Highlight>，
看来你成功打开木箱了，箱子里的装备你拿去吧。
接下来，容我给你讲个故事。”"
77,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_092","(-木箱中的信-)“很久很久以前……
路易索瓦大人曾托付给了我一个熊孩子，
是我给那孩子传授了野外生存和谍报工作的能力。”"
78,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_093","(-木箱中的信-)“最近这个不成器的弟子
久违地回到了这里。
从远处看去，他的目光十分坚定。”"
79,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_094","(-木箱中的信-)“大概是与你们共同度过的日子让他成长了吧。
希望你们今后也可以多多照顾他。”"
80,"TEXT_AKTKZI002_04317_MYSTERYLETTER04317_000_095","(-木箱中的信-)“实在是不好意思当面对你说这些话。
虽然有些拐弯抹角，不过能告诉你真是太好了。
谢谢你，<Highlight>ObjectParameter(1)</Highlight>。”"
81,"TEXT_AKTKZI002_04317_MYSTERYMAN04317_000_080",""
82,"TEXT_AKTKZI002_04317_MYSTERYMAN04317_000_081",""
83,"TEXT_AKTKZI002_04317_MYSTERYMAN04317_000_082",""
84,"TEXT_AKTKZI002_04317_MYSTERYMAN04317_000_083",""
