key,0,1
28,"TEXT_FESPDY101_00499_TODO_04",""
29,"TEXT_FESPDY101_00499_TODO_05",""
30,"TEXT_FESPDY101_00499_TODO_06",""
31,"TEXT_FESPDY101_00499_TODO_07",""
32,"TEXT_FESPDY101_00499_TODO_08",""
33,"TEXT_FESPDY101_00499_TODO_09",""
34,"TEXT_FESPDY101_00499_TODO_10",""
35,"TEXT_FESPDY101_00499_TODO_11",""
36,"TEXT_FESPDY101_00499_TODO_12",""
37,"TEXT_FESPDY101_00499_TODO_13",""
38,"TEXT_FESPDY101_00499_TODO_14",""
39,"TEXT_FESPDY101_00499_TODO_15",""
40,"TEXT_FESPDY101_00499_TODO_16",""
41,"TEXT_FESPDY101_00499_TODO_17",""
42,"TEXT_FESPDY101_00499_TODO_18",""
43,"TEXT_FESPDY101_00499_TODO_19",""
44,"TEXT_FESPDY101_00499_TODO_20",""
45,"TEXT_FESPDY101_00499_TODO_21",""
46,"TEXT_FESPDY101_00499_TODO_22",""
47,"TEXT_FESPDY101_00499_TODO_23",""
48,"TEXT_FESPDY101_00499_BUTLER00499_000_000","这位冒险者，可否占用您一点时间？
在下有一不情之请……希望您能助我家主人一臂之力！"
49,"TEXT_FESPDY101_00499_BUTLER00499_000_001","现在乌尔达哈全城都沉浸在“女儿节”的喜悦气氛中……
女儿节，是为所有女性送去祝福的节日。
为此，我家主人也为我家大小姐费心准备了一个特别的计划。"
50,"TEXT_FESPDY101_00499_BUTLER00499_000_002","但主人的计划并非一帆风顺，在下这才求助于您。
如果您愿意接受，就请您在翠玉大街寻找我家主人纳纳帕西老爷，
向他询问计划的进展吧……拜托您了！"
51,"TEXT_FESPDY101_00499_BUTLERXXX_000_003","如果您愿意接受，就请您在翠玉大街寻找我家主人纳纳帕西老爷，
向他询问计划的进展吧……拜托您了！"
52,"TEXT_FESPDY101_00499_NANAPASI_000_010","怎么样，妮妮茉！这就是用来放人偶的展示台，很棒吧！
不过多久，我就会在这台上重现你所说的“装饰人偶”！
那可是难得一见的景象……好好期待吧！"
53,"TEXT_FESPDY101_00499_NANAPASI_100_011","怎么样，妮妮茉！这就是跟当年一模一样的装饰人偶！
哼哼，虽然还有些部分没完成，相信很快就会做好的！
那可是绝无仅有的景象……好好期待吧！"
54,"TEXT_FESPDY101_00499_NINIMO_000_011","不、不是的，父亲……
其实我并不是想要让您特意为我制作那种装饰人偶……
我、我只是想帮忙……"
55,"TEXT_FESPDY101_00499_NANAPASI_000_012","嗯嗯，妮妮茉真是个懂事的好孩子。
不过，这件事情就不用妮妮茉帮忙了。
全部都交给爸爸来，你就乖乖地等着，好吗？"
56,"TEXT_FESPDY101_00499_NINIMO_000_013","那个、不、其实……
……我明白了，父亲……
我会期待您完成的那一天……"
57,"TEXT_FESPDY101_00499_NANAPASI_000_015","唔哦哦哦哦！完了完了！
在女儿面前夸下了海口，已经没有退路了，这可怎么办！
……嗯？你……找我有什么事？"
58,"TEXT_FESPDY101_00499_NANAPASI_000_016","什么、是我家的仆人让你来的？
谢谢你！太感谢你了！冒险者你来得正是时候！
我这个当老爸的脑袋不灵光又死要面子，请你帮帮我吧！"
59,"TEXT_FESPDY101_00499_NANAPASI_000_017","喔……哈哈哈，好像吓着你了，抱歉啊冒险者。
虽然我想先向你说明一下……不过这里太显眼了，换个地方如何？
我在流沙屋附近等你吧 。"
60,"TEXT_FESPDY101_00499_NANAPASI_000_018","父亲……其实我想要的不是这个……
唉，为什么我总不能提起勇气把话说出口呢……"
61,"TEXT_FESPDY101_00499_NANAPASI_000_020","你来啦，冒险者。
那么，我就和你好好说明一下事情的缘由。"
62,"TEXT_FESPDY101_00499_NANAPASI_000_021","自古以来说到女儿节，就会想到作为女儿节起源的艾德薇雅公主，
人们习惯在女儿节时用艾德薇雅公主的人偶进行装饰。
不过对这人尽皆知的庆祝方式，我的女儿妮妮茉却有着不同的想法。"
63,"TEXT_FESPDY101_00499_NANAPASI_000_022","当时她若有所思地对我说：
“曾经在索恩朝非常流行的，那种真人比例的装饰人偶……
在现代是不是也有可能重现出来呢？”"
64,"TEXT_FESPDY101_00499_NANAPASI_000_023","哈哈……老实说，我只顾着工作，到了这个年纪……
还真是没有怎么关心过自己的女儿。
这可是她第一次向我这个不称职的父亲撒娇啊……"
65,"TEXT_FESPDY101_00499_NANAPASI_100_023","其实这也是拉近我们父女关系的大好机会。
她感兴趣的是艾德薇雅公主的装饰人偶，
从效仿前人的角度来说，也正好合适。"
66,"TEXT_FESPDY101_00499_NANAPASI_110_023","据说艾德薇雅公主和她父亲的关系曾经非常糟糕。
但以那次作为女儿节起源的“公主失踪事件”为契机，
公主和国王相互接受了对方，父女两人终于又和好了。"
67,"TEXT_FESPDY101_00499_NANAPASI_000_024","我……我也希望能满足女儿的愿望。
所以，我下定决心……
要让她所说的装饰人偶重现世间！"
68,"TEXT_FESPDY101_00499_NANAPASI_000_025","只是，这比我想象的要困难多了……
毕竟索恩朝距离现在已有300多年，
那个时候制作的人偶，别说实物，连有关资料都没好好保存下来。"
69,"TEXT_FESPDY101_00499_NANAPASI_000_026","服装配饰之类的话，不管要多少我都能拿得出来。
可是连装饰人偶的模型和资料都没有，
就根本谈不上去制作了……"
70,"TEXT_FESPDY101_00499_NANAPASI_000_028","至少展示台算是先做好了，
可是最重要的人偶仍然毫无头绪……
拜托你了，冒险者！为了我的女儿，你能帮帮我吗？"
71,"TEXT_FESPDY101_00499_NANAPASI_000_029","虽然想尽办法做了个大概，
但离真正的完成还相去甚远……
拜托你了，冒险者！为了我的女儿，你能帮帮我吗？"
72,"TEXT_FESPDY101_00499_NANAPASI_000_030","有关具体的内容，你就带上这“<Sheet(Item,9900,0)/>”，
去问我旁边的“认真的女仆”吧。
哪怕只是有空的时候来帮帮忙也好，真的拜托你了！"
